order_id,company_id,order_date,channel,product_category,gross_amount,fee_amount,net_amount,is_cancelled,is_returned
O15894,C002,2026-04-27,오픈마켓,식품,341700,15927,325773,False,False
O15895,C003,2026-04-27,라이브,디지털,241046,8237,232809,False,False
O15896,C003,2026-04-27,라이브,식품,234798,10349,224449,False,False
O15897,C003,2026-04-27,라이브,디지털,129883,8248,0,True,False
O15898,C003,2026-04-27,라이브,뷰티,99060,2820,96240,False,False
O15899,C003,2026-04-27,라이브,식품,73174,4132,69042,False,True
O15900,C003,2026-04-27,라이브,뷰티,97071,3727,93344,False,False
O15901,C003,2026-04-27,라이브,생활용품,406362,19118,387244,False,False
O15902,C003,2026-04-27,라이브,생활용품,385348,26038,359310,False,False
O15903,C004,2026-04-27,오픈마켓,디지털,173468,8031,165437,False,False
O15904,C004,2026-04-27,오픈마켓,디지털,299931,16596,283335,False,False
O15905,C004,2026-04-27,오픈마켓,식품,334348,23003,311345,False,True
O15906,C004,2026-04-27,오픈마켓,뷰티,192738,7108,185630,False,False
O15907,C004,2026-04-27,오픈마켓,생활용품,408995,27918,381077,False,False
O15908,C004,2026-04-27,오픈마켓,패션잡화,257002,16216,240786,False,False
O15909,C004,2026-04-27,오픈마켓,뷰티,319218,17429,301789,False,False
O15910,C004,2026-04-27,오픈마켓,식품,286723,9303,277420,False,False
O15911,C004,2026-04-27,오픈마켓,생활용품,289494,10591,278903,False,False
O15912,C004,2026-04-27,오픈마켓,뷰티,338082,23285,314797,False,False
O15913,C004,2026-04-27,오픈마켓,디지털,340528,14880,325648,False,False
O15914,C004,2026-04-27,오픈마켓,뷰티,361769,25975,335794,False,False
O15915,C004,2026-04-27,오픈마켓,뷰티,96239,2651,93588,False,False
O15916,C005,2026-04-27,자사몰,식품,58113,2873,55240,False,False
O15917,C005,2026-04-27,자사몰,식품,313512,14179,299333,False,False
O15918,C005,2026-04-27,자사몰,디지털,139895,7010,132885,False,False
O15919,C005,2026-04-27,자사몰,패션잡화,264243,15122,249121,False,False
O15920,C005,2026-04-27,자사몰,생활용품,378809,22117,356692,False,False
O15921,C005,2026-04-27,자사몰,생활용품,249834,18731,231103,False,False
O15922,C005,2026-04-27,자사몰,패션잡화,156366,8456,147910,False,False
O15923,C001,2026-04-28,자사몰,생활용품,127500,8340,119160,False,False
O15924,C001,2026-04-28,자사몰,식품,329526,16710,312816,False,False
O15925,C001,2026-04-28,자사몰,식품,237446,17573,219873,False,False
O15926,C001,2026-04-28,자사몰,뷰티,388039,24087,363952,False,False
O15927,C001,2026-04-28,자사몰,디지털,43510,1592,41918,False,False
O15928,C001,2026-04-28,자사몰,생활용품,140587,5800,134787,False,False
O15929,C001,2026-04-28,자사몰,뷰티,131046,5272,125774,False,True
O15930,C002,2026-04-28,오픈마켓,식품,132305,4377,127928,False,False
O15931,C002,2026-04-28,오픈마켓,생활용품,101365,2818,98547,False,False
O15932,C002,2026-04-28,오픈마켓,뷰티,368338,25312,343026,False,False
O15933,C002,2026-04-28,오픈마켓,디지털,117526,4599,112927,False,False
O15934,C002,2026-04-28,오픈마켓,식품,57850,2621,55229,False,False
O15935,C002,2026-04-28,오픈마켓,뷰티,405546,14655,390891,False,False
O15936,C002,2026-04-28,오픈마켓,생활용품,295224,13942,281282,False,False
O15937,C002,2026-04-28,오픈마켓,디지털,313353,12616,300737,False,False
O15938,C002,2026-04-28,오픈마켓,생활용품,254083,13035,241048,False,False
O15939,C002,2026-04-28,오픈마켓,디지털,108422,3079,105343,False,False
O15940,C003,2026-04-28,라이브,디지털,264829,14639,0,True,False
O15941,C003,2026-04-28,라이브,디지털,210161,6228,203933,False,False
O15942,C003,2026-04-28,라이브,패션잡화,202116,7996,194120,False,True
O15943,C003,2026-04-28,라이브,생활용품,325501,19983,305518,False,False
O15944,C003,2026-04-28,라이브,식품,391440,22379,369061,False,False
O15945,C003,2026-04-28,라이브,생활용품,317450,11197,306253,False,False
O15946,C003,2026-04-28,라이브,패션잡화,249984,13526,236458,False,True
O15947,C003,2026-04-28,라이브,생활용품,392945,20006,372939,False,False
O15948,C004,2026-04-28,오픈마켓,식품,401623,26051,375572,False,False
O15949,C004,2026-04-28,오픈마켓,식품,312120,12645,299475,False,True
O15950,C004,2026-04-28,오픈마켓,생활용품,52200,2132,50068,False,False
O15951,C004,2026-04-28,오픈마켓,뷰티,314969,16654,298315,False,False
O15952,C004,2026-04-28,오픈마켓,뷰티,40015,2721,37294,False,False
O15953,C004,2026-04-28,오픈마켓,생활용품,252957,17470,235487,False,False
O15954,C004,2026-04-28,오픈마켓,식품,297668,12252,285416,False,False
O15955,C004,2026-04-28,오픈마켓,식품,339196,15616,323580,False,False
O15956,C004,2026-04-28,오픈마켓,패션잡화,284850,10933,273917,False,False
O15957,C004,2026-04-28,오픈마켓,식품,368403,14078,354325,False,False
O15958,C004,2026-04-28,오픈마켓,뷰티,134463,6010,128453,False,False
O15959,C004,2026-04-28,오픈마켓,뷰티,249839,11929,237910,False,False
O15960,C004,2026-04-28,오픈마켓,디지털,231009,7563,223446,False,False
O15961,C004,2026-04-28,오픈마켓,식품,328552,23956,304596,False,False
O15962,C004,2026-04-28,오픈마켓,디지털,311600,8035,0,True,False
O15963,C004,2026-04-28,오픈마켓,디지털,101618,7285,94333,False,False
O15964,C005,2026-04-28,자사몰,식품,145977,4178,141799,False,False
O15965,C005,2026-04-28,자사몰,생활용품,343527,19118,324409,False,False
O15966,C005,2026-04-28,자사몰,디지털,67884,2667,65217,False,False
O15967,C005,2026-04-28,자사몰,생활용품,242600,17170,225430,False,False
O15968,C005,2026-04-28,자사몰,패션잡화,368461,11414,357047,False,False
O15969,C005,2026-04-28,자사몰,생활용품,276886,11909,264977,False,False
O15970,C005,2026-04-28,자사몰,디지털,357983,19507,338476,False,False
O15971,C005,2026-04-28,자사몰,생활용품,292980,7610,0,True,False
O15972,C005,2026-04-28,자사몰,식품,68607,2315,66292,False,False
O15973,C005,2026-04-28,자사몰,디지털,146402,4966,141436,False,False
O15974,C005,2026-04-28,자사몰,패션잡화,282736,15786,266950,False,True
O15975,C005,2026-04-28,자사몰,디지털,88301,6375,81926,False,False
O15976,C001,2026-04-29,자사몰,뷰티,308601,8742,299859,False,False
O15977,C001,2026-04-29,자사몰,식품,323823,15979,307844,False,False
O15978,C001,2026-04-29,자사몰,뷰티,364493,18528,345965,False,True
O15979,C001,2026-04-29,자사몰,생활용품,325630,9458,316172,False,False
O15980,C001,2026-04-29,자사몰,식품,286791,16503,270288,False,False
O15981,C001,2026-04-29,자사몰,식품,281505,20592,260913,False,False
O15982,C001,2026-04-29,자사몰,식품,374126,9870,364256,False,False
O15983,C001,2026-04-29,자사몰,식품,419605,25030,394575,False,False
O15984,C001,2026-04-29,자사몰,생활용품,277125,19469,257656,False,False
O15985,C001,2026-04-29,자사몰,식품,113607,6195,107412,False,True
O15986,C001,2026-04-29,자사몰,패션잡화,95888,4794,91094,False,False
O15987,C001,2026-04-29,자사몰,패션잡화,169853,8495,0,True,False
O15988,C002,2026-04-29,오픈마켓,패션잡화,163649,4646,159003,False,False
O15989,C002,2026-04-29,오픈마켓,패션잡화,206000,11511,194489,False,False
O15990,C002,2026-04-29,오픈마켓,디지털,96334,2489,93845,False,False
O15991,C002,2026-04-29,오픈마켓,패션잡화,213125,9949,203176,False,False
O15992,C002,2026-04-29,오픈마켓,생활용품,211366,7401,203965,False,False
O15993,C002,2026-04-29,오픈마켓,식품,334713,10982,323731,False,False
O15994,C002,2026-04-29,오픈마켓,패션잡화,167800,11733,156067,False,False
O15995,C002,2026-04-29,오픈마켓,생활용품,48994,2653,46341,False,False
O15996,C002,2026-04-29,오픈마켓,생활용품,344119,24674,319445,False,False
O15997,C003,2026-04-29,라이브,뷰티,344596,11881,0,True,False
O15998,C003,2026-04-29,라이브,패션잡화,72650,3794,68856,False,False
O15999,C003,2026-04-29,라이브,식품,153342,6929,146413,False,False
O16000,C003,2026-04-29,라이브,생활용품,232282,15787,216495,False,False
O16001,C004,2026-04-29,오픈마켓,디지털,124659,6776,117883,False,False
O16002,C004,2026-04-29,오픈마켓,생활용품,121542,9002,112540,False,False
O16003,C004,2026-04-29,오픈마켓,패션잡화,376061,13675,362386,False,False
O16004,C004,2026-04-29,오픈마켓,생활용품,45870,3292,0,True,False
O16005,C004,2026-04-29,오픈마켓,디지털,152187,9055,143132,False,False
O16006,C004,2026-04-29,오픈마켓,생활용품,340780,15361,325419,False,False
O16007,C004,2026-04-29,오픈마켓,디지털,202794,11020,191774,False,False
O16008,C004,2026-04-29,오픈마켓,디지털,240659,11639,229020,False,False
O16009,C005,2026-04-29,자사몰,디지털,147503,5642,141861,False,False
O16010,C005,2026-04-29,자사몰,식품,286509,18700,267809,False,False
O16011,C005,2026-04-29,자사몰,식품,251695,14147,237548,False,False
O16012,C005,2026-04-29,자사몰,뷰티,139724,8493,131231,False,False
O16013,C005,2026-04-29,자사몰,뷰티,200701,12678,188023,False,False
O16014,C005,2026-04-29,자사몰,디지털,148938,4896,144042,False,False
O16015,C005,2026-04-29,자사몰,디지털,412823,14562,398261,False,False
O16016,C005,2026-04-29,자사몰,뷰티,414800,28491,386309,False,False
O16017,C005,2026-04-29,자사몰,식품,89029,6136,82893,False,False
O16018,C001,2026-04-30,자사몰,뷰티,398605,28002,370603,False,True
O16019,C001,2026-04-30,자사몰,생활용품,382267,17174,365093,False,False
O16020,C001,2026-04-30,자사몰,식품,381799,19554,362245,False,False
O16021,C001,2026-04-30,자사몰,패션잡화,352832,16947,335885,False,False
O16022,C001,2026-04-30,자사몰,디지털,414830,12793,402037,False,False
O16023,C001,2026-04-30,자사몰,생활용품,353923,25081,328842,False,False
O16024,C001,2026-04-30,자사몰,패션잡화,100434,6181,94253,False,False
O16025,C001,2026-04-30,자사몰,생활용품,140399,5020,135379,False,False
O16026,C001,2026-04-30,자사몰,식품,324921,23363,301558,False,False
O16027,C001,2026-04-30,자사몰,뷰티,67452,2559,64893,False,False
O16028,C002,2026-04-30,오픈마켓,뷰티,275547,7586,267961,False,False
O16029,C002,2026-04-30,오픈마켓,디지털,415700,26601,389099,False,False
O16030,C002,2026-04-30,오픈마켓,뷰티,263018,15775,247243,False,True
O16031,C002,2026-04-30,오픈마켓,식품,225009,10846,214163,False,True
O16032,C003,2026-04-30,라이브,패션잡화,330986,15043,315943,False,False
O16033,C003,2026-04-30,라이브,생활용품,32129,2207,29922,False,False
O16034,C003,2026-04-30,라이브,뷰티,264095,9928,254167,False,False
O16035,C003,2026-04-30,라이브,뷰티,193110,14387,0,True,False
O16036,C003,2026-04-30,라이브,뷰티,92031,2404,89627,False,False
O16037,C003,2026-04-30,라이브,뷰티,115982,4873,111109,False,False
O16038,C003,2026-04-30,라이브,식품,133987,8399,125588,False,False
O16039,C003,2026-04-30,라이브,식품,382535,14157,368378,False,False
O16040,C003,2026-04-30,라이브,뷰티,259137,15455,243682,False,False
O16041,C003,2026-04-30,라이브,패션잡화,36841,2560,34281,False,False
O16042,C003,2026-04-30,라이브,식품,207420,7491,199929,False,False
O16043,C003,2026-04-30,라이브,디지털,224811,8974,215837,False,False
O16044,C003,2026-04-30,라이브,패션잡화,140991,7034,133957,False,False
O16045,C003,2026-04-30,라이브,디지털,126025,7156,118869,False,False
O16046,C003,2026-04-30,라이브,생활용품,94208,4050,90158,False,False
O16047,C004,2026-04-30,오픈마켓,생활용품,235115,14137,220978,False,False
O16048,C004,2026-04-30,오픈마켓,식품,209008,6591,202417,False,False
O16049,C004,2026-04-30,오픈마켓,뷰티,301972,18320,0,True,False
O16050,C004,2026-04-30,오픈마켓,패션잡화,414569,29839,384730,False,False
O16051,C004,2026-04-30,오픈마켓,뷰티,324570,21710,302860,False,False
O16052,C004,2026-04-30,오픈마켓,디지털,171392,4953,166439,False,False
O16053,C004,2026-04-30,오픈마켓,식품,112857,5666,107191,False,False
O16054,C005,2026-04-30,자사몰,식품,301082,15459,285623,False,True
O16055,C005,2026-04-30,자사몰,식품,49089,2714,46375,False,False
O16056,C005,2026-04-30,자사몰,식품,97754,2616,95138,False,False
O16057,C005,2026-04-30,자사몰,패션잡화,414395,29872,384523,False,False
O16058,C005,2026-04-30,자사몰,생활용품,248141,13866,234275,False,False
O16059,C005,2026-04-30,자사몰,생활용품,58507,2536,55971,False,False
O16060,C005,2026-04-30,자사몰,뷰티,411059,12208,398851,False,False
O16061,C005,2026-04-30,자사몰,생활용품,203567,12826,190741,False,True
O16062,C005,2026-04-30,자사몰,생활용품,118689,8885,109804,False,False
O16063,C005,2026-04-30,자사몰,패션잡화,298701,15074,0,True,False
O16064,C005,2026-04-30,자사몰,디지털,275026,11078,263948,False,False
O16065,C005,2026-04-30,자사몰,패션잡화,133141,5646,127495,False,False
O16066,C005,2026-04-30,자사몰,생활용품,403922,10869,393053,False,False
O16067,C001,2026-05-01,자사몰,식품,259362,8598,250764,False,False
O16068,C001,2026-05-01,자사몰,뷰티,364515,9242,355273,False,False
O16069,C001,2026-05-01,자사몰,뷰티,362505,17261,345244,False,False
O16070,C001,2026-05-01,자사몰,디지털,147627,6642,140985,False,False
O16071,C001,2026-05-01,자사몰,식품,238472,11197,227275,False,False
O16072,C001,2026-05-01,자사몰,디지털,369618,21073,348545,False,False
O16073,C001,2026-05-01,자사몰,패션잡화,41603,2353,39250,False,False
O16074,C001,2026-05-01,자사몰,식품,419253,28490,390763,False,False
O16075,C001,2026-05-01,자사몰,뷰티,205184,8819,196365,False,True
O16076,C001,2026-05-01,자사몰,식품,84600,5335,79265,False,False
O16077,C001,2026-05-01,자사몰,패션잡화,154543,8516,146027,False,False
O16078,C001,2026-05-01,자사몰,디지털,258082,11067,247015,False,False
O16079,C001,2026-05-01,자사몰,뷰티,383056,19242,363814,False,False
O16080,C002,2026-05-01,오픈마켓,생활용품,117931,5934,111997,False,False
O16081,C002,2026-05-01,오픈마켓,디지털,121480,5730,115750,False,False
O16082,C002,2026-05-01,오픈마켓,디지털,218081,16274,201807,False,False
O16083,C002,2026-05-01,오픈마켓,패션잡화,295852,9861,285991,False,False
O16084,C002,2026-05-01,오픈마켓,디지털,336272,14716,321556,False,False
O16085,C002,2026-05-01,오픈마켓,디지털,291819,9569,282250,False,False
O16086,C002,2026-05-01,오픈마켓,식품,80758,4396,76362,False,False
O16087,C002,2026-05-01,오픈마켓,패션잡화,146483,6742,139741,False,False
O16088,C002,2026-05-01,오픈마켓,식품,126062,3482,122580,False,False
O16089,C002,2026-05-01,오픈마켓,패션잡화,118207,4238,113969,False,False
O16090,C002,2026-05-01,오픈마켓,생활용품,331793,13858,317935,False,False
O16091,C002,2026-05-01,오픈마켓,패션잡화,56727,2362,54365,False,False
O16092,C002,2026-05-01,오픈마켓,생활용품,49540,3568,45972,False,False
O16093,C002,2026-05-01,오픈마켓,식품,197957,12894,185063,False,False
O16094,C003,2026-05-01,라이브,식품,268797,16001,252796,False,False
O16095,C003,2026-05-01,라이브,식품,81031,2750,78281,False,False
O16096,C003,2026-05-01,라이브,패션잡화,368521,13017,355504,False,False
O16097,C003,2026-05-01,라이브,디지털,179593,5062,174531,False,False
O16098,C003,2026-05-01,라이브,디지털,262339,10785,251554,False,False
O16099,C003,2026-05-01,라이브,디지털,109879,7660,102219,False,False
O16100,C003,2026-05-01,라이브,디지털,396553,16827,379726,False,False
O16101,C003,2026-05-01,라이브,생활용품,330440,24220,306220,False,False
O16102,C003,2026-05-01,라이브,디지털,132510,6181,126329,False,False
O16103,C003,2026-05-01,라이브,식품,56150,3907,52243,False,False
O16104,C003,2026-05-01,라이브,디지털,178196,7237,0,True,False
O16105,C004,2026-05-01,오픈마켓,식품,253215,14259,238956,False,False
O16106,C004,2026-05-01,오픈마켓,생활용품,133123,6060,127063,False,False
O16107,C004,2026-05-01,오픈마켓,생활용품,49877,2538,47339,False,False
O16108,C004,2026-05-01,오픈마켓,패션잡화,64124,3635,60489,False,False
O16109,C004,2026-05-01,오픈마켓,패션잡화,108977,3195,105782,False,False
O16110,C004,2026-05-01,오픈마켓,디지털,395745,11410,384335,False,False
O16111,C004,2026-05-01,오픈마켓,뷰티,404532,19139,385393,False,False
O16112,C004,2026-05-01,오픈마켓,패션잡화,263322,17069,246253,False,False
O16113,C004,2026-05-01,오픈마켓,뷰티,185207,11102,174105,False,False
O16114,C004,2026-05-01,오픈마켓,뷰티,280358,14126,266232,False,False
O16115,C005,2026-05-01,자사몰,뷰티,345718,23302,322416,False,False
O16116,C005,2026-05-01,자사몰,뷰티,57881,3215,54666,False,False
O16117,C005,2026-05-01,자사몰,식품,187091,11964,175127,False,False
O16118,C005,2026-05-01,자사몰,뷰티,245811,18144,227667,False,False
O16119,C001,2026-05-02,자사몰,생활용품,379956,27830,352126,False,False
